"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","number_deviation_ratio","width_deviation_ratio","actual_pooled_width","response_pooled_width","pooled_width_deviation","width_deviation_relative","absolute_width_deviation"
"p313","left_right_width","match",25,5,5,1.08163659996353,0.825,0.25,0.3,0.3,0.941872200230137,3.55,"exp2",0,0.05,0,1.2,1.25,1.5,0.25,0.2,0.05
"p313","left_right_width","initial",26,5,5,0.702647699974477,0.9,0.25,0.3,0.55,1.10572360013612,3.85,"exp2",0,0.05,0,1.2,1.25,1.5,0.25,0.2,0.05
"p313","left_right_width","initial",27,4,4,0.68509400007315,0.9,0.55,0.55,0.4,1.07292579999194,3.25,"exp2",0,0,0,1,2.2,2.2,0,0,0
"p313","left_right_width","match",28,3,3,1.17595690023154,2.2,0.4,0.4,0.45,1.81619390007108,4.8,"exp2",0,0,0,1,1.2,1.2,0,0,0
"p313","left_right_width","initial",29,3,4,1.10438330005854,0.7,0.25,0.4,0.4,0.977851800154895,1.65,"exp2",1,0.15,0.333333333333333,1.6,0.75,1.6,0.85,0.6,0.15
"p313","left_right_width","initial",30,5,5,1.67754000006244,1.1,0.25,0.35,0.2,1.304994400125,4.65,"exp2",0,0.1,0,1.4,1.25,1.75,0.5,0.4,0.1
"p313","left_right_width","match",31,3,3,1.16005360009149,1.4,0.55,0.5,0.3,1.28753810026683,3.35,"exp2",0,-0.0500000000000001,0,0.909090909090909,1.65,1.5,-0.15,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",32,4,4,1.47861080011353,1.1,0.4,0.35,0.2,1.24309790018015,3.7,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p313","left_right_width","match",33,4,3,1.79949350003153,0.466666666666667,0.4,0.45,0.3,1.43743550009094,1.8,"exp2",-1,0.0499999999999999,-0.25,1.125,1.6,1.35,-0.25,0.125,0.0499999999999999
"p313","left_right_width","initial",34,4,4,1.12574970000423,1.1,0.55,0.5,0.45,0.790920800063759,3.85,"exp2",0,-0.05,0,0.909090909090909,2.2,2,-0.2,-0.090909090909091,0.05
"p313","left_right_width","match",35,4,4,0.479189499979839,0.733333333333333,0.55,0.45,0.55,0.954255300108343,2.75,"exp2",0,-0.1,0,0.818181818181818,2.2,1.8,-0.4,-0.181818181818182,0.1
"p313","left_right_width","initial",36,5,5,1.20773880020715,0.9,0.55,0.5,0.45,0.855151200201362,4.15,"exp2",0,-0.05,0,0.909090909090909,2.75,2.5,-0.25,-0.090909090909091,0.05
"p313","left_right_width","match",37,4,4,1.01497439993545,0.783333333333333,0.25,0.3,0.5,1.05453420011327,2.6,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p313","left_right_width","initial",38,3,3,1.12603010004386,0.9,0.25,0.2,0.3,0.936146500287578,2.05,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
"p313","left_right_width","initial",39,5,5,1.22797690005973,0.9,0.4,0.3,0.2,1.40090030012652,4,"exp2",0,-0.1,0,0.75,2,1.5,-0.5,-0.25,0.1
"p313","left_right_width","match",40,5,5,1.1019580999855,0.525,0.25,0.2,0.35,0.993761600228027,2.35,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p313","left_right_width","initial",41,3,3,1.02076360024512,0.7,0.4,0.35,0.4,0.705858500208706,1.8,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p313","left_right_width","match",42,5,5,1.05614140024409,0.825,0.55,0.55,0.5,0.996165700256824,3.85,"exp2",0,0,0,1,2.75,2.75,0,0,0
"p313","left_right_width","match",43,3,3,1.04567150003277,2.2,0.25,0.2,0.25,1.21051540016197,4.65,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
"p313","left_right_width","initial",44,4,4,0.690478200092912,0.7,0.4,0.4,0.3,1.22309210011736,2.5,"exp2",0,-5.55111512312578e-17,0,1,1.6,1.6,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","initial",45,5,5,1.00400800001808,1.1,0.55,0.4,0.45,0.706428500125185,4.95,"exp2",0,-0.15,0,0.727272727272727,2.75,2,-0.75,-0.272727272727273,0.15
"p313","left_right_width","match",46,3,3,1.27231460018083,1.8,0.4,0.35,0.2,1.39615250006318,4,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p313","left_right_width","initial",47,3,3,0.515903500141576,1.1,0.25,0.25,0.55,1.72574500017799,2.45,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","initial",48,4,4,1.0412304000929,0.9,0.25,0.25,0.25,1.55922099994496,2.95,"exp2",0,0,0,1,1,1,0,0,0
"p313","left_right_width","match",49,3,3,1.0982281002216,1.8,0.55,0.5,0.3,1.14951200014912,4.15,"exp2",0,-0.0500000000000001,0,0.909090909090909,1.65,1.5,-0.15,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","match",50,4,4,1.49971170024946,0.733333333333333,0.25,0.25,0.35,0.848489199997857,2.45,"exp2",0,0,0,1,1,1,0,0,0
"p313","left_right_width","initial",51,3,3,1.05563060007989,0.9,0.55,0.45,0.5,0.819771400187165,2.35,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p313","left_right_width","match",52,5,5,1.2322537000291,0.8625,0.25,0.2,0.35,0.877660500118509,3.7,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p313","left_right_width","match",1,4,4,1.03653670032509,0.466666666666667,0.4,0.4,0.4,0.865906500257552,1.8,"exp2",0,0,0,1,1.6,1.6,0,0,0
"p313","left_right_width","initial",2,3,3,0.977346600266173,0.9,0.4,0.45,0.55,1.03316430025734,2.2,"exp2",0,0.05,0,1.125,1.2,1.35,0.15,0.125,0.05
"p313","left_right_width","initial",3,5,5,0.865900800097734,0.7,0.55,0.5,0.2,1.83808870008215,3.35,"exp2",0,-0.0500000000000001,0,0.909090909090909,2.75,2.5,-0.25,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",4,4,3,0.966006300179288,0.9,0.4,0.45,0.2,1.16589220007882,3.1,"exp2",-1,0.0499999999999999,-0.25,1.125,1.6,1.35,-0.25,0.125,0.0499999999999999
"p313","left_right_width","initial",5,5,5,1.01454170024954,1.1,0.55,0.5,0.35,1.22845449997112,4.95,"exp2",0,-0.0500000000000001,0,0.909090909090909,2.75,2.5,-0.25,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",6,5,5,0.952541600214317,0.7,0.25,0.25,0.35,0.754941500257701,3.05,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p313","left_right_width","initial",7,4,4,0.819799799937755,0.7,0.25,0.25,0.5,1.36247970000841,2.35,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","match",8,4,4,0.877151499968022,0.6,0.4,0.3,0.2,1.30498550017364,2.2,"exp2",0,-0.1,0,0.75,1.6,1.2,-0.4,-0.25,0.1
"p313","left_right_width","initial",9,5,5,1.17439750023186,1.1,0.4,0.4,0.3,0.725721399998292,4.8,"exp2",0,-5.55111512312578e-17,0,1,2,2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","match",10,5,5,0.608028900111094,0.525,0.4,0.3,0.3,0.871709800092503,2.5,"exp2",0,-0.1,0,0.75,2,1.5,-0.5,-0.25,0.1
"p313","left_right_width","match",11,5,5,1.01844740007073,0.8625,0.25,0.25,0.2,0.816315200179815,3.7,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p313","left_right_width","initial",12,4,4,0.909078900003806,0.9,0.25,0.3,0.55,1.39926249999553,2.95,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p313","left_right_width","match",13,3,3,0.925926400115713,1.4,0.25,0.25,0.35,1.83212090004236,3.05,"exp2",0,0,0,1,0.75,0.75,0,0,0
"p313","left_right_width","initial",14,4,4,0.779625600203872,0.7,0.4,0.35,0.45,1.80318020004779,2.5,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p313","left_right_width","match",15,5,5,0.991957599995658,0.675,0.55,0.45,0.55,0.823802800150588,3.25,"exp2",0,-0.1,0,0.818181818181818,2.75,2.25,-0.5,-0.181818181818182,0.1
"p313","left_right_width","match",16,5,5,1.07096110004932,0.675,0.25,0.2,0.55,1.69862739997916,2.95,"exp2",0,-0.0499999999999999,0,0.8,1.25,1,-0.25,-0.2,0.0499999999999999
"p313","left_right_width","initial",17,3,3,1.09720530011691,0.9,0.25,0.2,0.35,0.844386400189251,2.05,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
"p313","left_right_width","initial",18,4,4,1.02561530005187,0.7,0.55,0.45,0.35,1.19148950022645,2.65,"exp2",0,-0.1,0,0.818181818181818,2.2,1.8,-0.4,-0.181818181818182,0.1
"p313","left_right_width","initial",19,4,4,0.567789200227708,1.1,0.55,0.5,0.55,0.865149900317192,3.85,"exp2",0,-0.05,0,0.909090909090909,2.2,2,-0.2,-0.090909090909091,0.05
"p313","left_right_width","initial",20,3,3,1.20539630018175,0.7,0.55,0.45,0.45,1.66766789997928,1.95,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p313","left_right_width","initial",21,3,3,0.606979200150818,0.9,0.55,0.45,0.4,0.709352900041267,2.35,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p313","left_right_width","match",22,4,4,1.11374300019816,0.733333333333333,0.25,0.2,0.4,0.860372700262815,2.45,"exp2",0,-0.0499999999999999,0,0.8,1,0.8,-0.2,-0.2,0.0499999999999999
"p313","left_right_width","initial",23,4,4,1.00548080005683,1.1,0.25,0.25,0.25,0.948418500134721,3.55,"exp2",0,0,0,1,1,1,0,0,0
"p313","left_right_width","match",24,3,3,0.97505410015583,2.2,0.25,0.25,0.3,0.678911100141704,4.65,"exp2",0,0,0,1,0.75,0.75,0,0,0
"p313","left_right_width","initial",25,3,3,0.872907600132748,0.7,0.4,0.4,0.45,0.884824600303546,1.8,"exp2",0,0,0,1,1.2,1.2,0,0,0
"p313","left_right_width","initial",26,5,5,1.05079990020022,0.7,0.4,0.4,0.3,1.02382480003871,3.2,"exp2",0,-5.55111512312578e-17,0,1,2,2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","initial",27,3,3,0.99131130008027,1.1,0.4,0.35,0.25,1.15912410011515,2.6,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p313","left_right_width","initial",28,3,3,0.734653800027445,0.7,0.25,0.3,0.45,0.993195300223306,1.65,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","initial",29,5,5,0.866011100122705,0.9,0.55,0.55,0.55,0.749950000317767,4.15,"exp2",0,0,0,1,2.75,2.75,0,0,0
"p313","left_right_width","match",30,5,5,0.919274900108576,0.825,0.25,0.2,0.4,0.897317300084978,3.55,"exp2",0,-0.0499999999999999,0,0.8,1.25,1,-0.25,-0.2,0.0499999999999999
"p313","left_right_width","match",31,5,5,0.679015800124034,0.675,0.4,0.35,0.45,1.06802470004186,3.1,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p313","left_right_width","initial",32,5,6,1.52983699995093,0.9,0.4,0.4,0.4,1.32374830008484,4,"exp2",1,0,0.2,1,2,2.4,0.4,0,0
"p313","left_right_width","initial",33,3,3,1.05315369996242,1.1,0.25,0.3,0.45,0.801927899941802,2.45,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","match",34,3,3,0.821160099934787,1.8,0.55,0.5,0.25,1.69883939996362,4.15,"exp2",0,-0.0500000000000001,0,0.909090909090909,1.65,1.5,-0.15,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",35,3,3,0.406458500074223,1.1,0.55,0.5,0.45,1.38112520007417,2.75,"exp2",0,-0.05,0,0.909090909090909,1.65,1.5,-0.15,-0.090909090909091,0.05
"p313","left_right_width","match",36,4,4,1.05379540007561,0.783333333333333,0.25,0.2,0.35,0.611840200144798,2.6,"exp2",0,-0.05,0,0.8,1,0.8,-0.2,-0.2,0.05
"p313","left_right_width","match",37,3,3,1.00418080016971,1.4,0.55,0.55,0.2,1.93787360028364,3.35,"exp2",0,-1.11022302462516e-16,0,1,1.65,1.65,-2.22044604925031e-16,-2.01858731750028e-16,1.11022302462516e-16
"p313","left_right_width","match",38,4,4,0.827770699979737,0.6,0.25,0.25,0.4,0.889757200144231,2.05,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","match",39,3,3,1.01131199998781,2.2,0.4,0.5,0.3,0.794428100110963,4.8,"exp2",0,0.0999999999999999,0,1.25,1.2,1.5,0.3,0.25,0.0999999999999999
"p313","left_right_width","match",40,3,3,0.379134200047702,1.475,0.25,0.3,0.4,0.731695500202477,3.2,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","initial",41,4,4,1.44737490010448,1.1,0.4,0.25,0.35,0.66794400010258,3.7,"exp2",0,-0.15,0,0.625,1.6,1,-0.6,-0.375,0.15
"p313","left_right_width","match",42,3,3,0.681574100162834,1.8,0.25,0.3,0.2,1.05320190009661,3.85,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","initial",43,4,4,0.826082400046289,0.9,0.55,0.5,0.5,0.760562099982053,3.25,"exp2",0,-0.05,0,0.909090909090909,2.2,2,-0.2,-0.090909090909091,0.05
"p313","left_right_width","match",44,4,4,1.4845013001468,0.466666666666667,0.25,0.3,0.5,1.34445830015466,1.65,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p313","left_right_width","match",45,5,6,1.40582170011476,0.525,0.25,0.3,0.5,1.21947270003147,2.35,"exp2",1,0.05,0.2,1.2,1.25,1.8,0.55,0.2,0.05
"p313","left_right_width","match",46,4,4,2.92479790002108,0.6,0.55,0.3,0.25,1.86180800013244,2.35,"exp2",0,-0.25,0,0.545454545454545,2.2,1.2,-1,-0.454545454545455,0.25
"p313","left_right_width","initial",47,5,5,1.35293210018426,1.1,0.25,0.25,0.25,0.73748160013929,4.65,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p313","left_right_width","match",48,5,5,1.12082510022447,0.825,0.55,0.4,0.25,1.48980440013111,3.85,"exp2",0,-0.15,0,0.727272727272727,2.75,2,-0.75,-0.272727272727273,0.15
"p313","left_right_width","match",49,3,3,1.1988439001143,2.2,0.55,0.55,0.25,1.42201650002971,4.95,"exp2",0,-1.11022302462516e-16,0,1,1.65,1.65,-2.22044604925031e-16,-2.01858731750028e-16,1.11022302462516e-16
"p313","left_right_width","match",50,3,3,0.485117900185287,1.8,0.4,0.45,0.2,2.96082720020786,4,"exp2",0,0.0499999999999999,0,1.125,1.2,1.35,0.15,0.125,0.0499999999999999
"p313","left_right_width","match",51,4,4,1.11790670012124,0.733333333333333,0.55,0.45,0.55,1.05474469996989,2.75,"exp2",0,-0.1,0,0.818181818181818,2.2,1.8,-0.4,-0.181818181818182,0.1
"p313","left_right_width","initial",52,5,5,1.14822240010835,0.9,0.25,0.25,0.3,0.65283100027591,3.85,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p313","left_right_width","match",1,5,4,0.959369800053537,0.525,0.25,0.35,0.3,0.839889700058848,2.35,"exp2",-1,0.1,-0.2,1.4,1.25,1.4,0.15,0.4,0.1
"p313","left_right_width","initial",2,4,4,0.89959520008415,0.9,0.25,0.2,0.25,0.847841700073332,2.95,"exp2",0,-0.05,0,0.8,1,0.8,-0.2,-0.2,0.05
"p313","left_right_width","initial",3,3,3,1.32595900027081,0.9,0.25,0.3,0.5,1.43285170011222,2.05,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","initial",4,3,3,0.592155400197953,0.7,0.25,0.3,0.25,1.06374990008771,1.65,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","initial",5,5,5,1.0630938000977,1.1,0.25,0.25,0.45,1.16324770008214,4.65,"exp2",0,5.55111512312578e-17,0,1,1.25,1.25,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","match",6,3,3,1.06579740019515,1.8,0.25,0.25,0.45,1.21384220011532,3.85,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","initial",7,5,5,1.12652220018208,1.1,0.4,0.35,0.3,1.25730480020866,4.8,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p313","left_right_width","match",8,4,4,1.29051760002039,0.6,0.25,0.25,0.4,0.901049300096929,2.05,"exp2",0,5.55111512312578e-17,0,1,1,1,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","initial",9,4,4,1.53894779994152,1.1,0.55,0.4,0.45,0.723611600231379,3.85,"exp2",0,-0.15,0,0.727272727272727,2.2,1.6,-0.6,-0.272727272727273,0.15
"p313","left_right_width","initial",10,5,5,0.935516099911183,0.9,0.4,0.4,0.3,0.960512399906293,4,"exp2",0,-5.55111512312578e-17,0,1,2,2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","match",11,5,5,0.604272000025958,0.525,0.4,0.35,0.45,0.658409500028938,2.5,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p313","left_right_width","initial",12,5,5,0.868424100102857,0.7,0.4,0.4,0.35,1.00854950002395,3.2,"exp2",0,-5.55111512312578e-17,0,1,2,2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","match",13,4,4,0.956737900152802,0.783333333333333,0.25,0.25,0.35,0.771832600003108,2.6,"exp2",0,0,0,1,1,1,0,0,0
"p313","left_right_width","match",14,3,3,0.917853900231421,1.8,0.55,0.5,0.55,0.961028800113127,4.15,"exp2",0,-0.05,0,0.909090909090909,1.65,1.5,-0.15,-0.090909090909091,0.05
"p313","left_right_width","initial",15,4,4,1.02721750014462,0.7,0.4,0.4,0.3,1.04870860022493,2.5,"exp2",0,-5.55111512312578e-17,0,1,1.6,1.6,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","match",16,3,3,1.04115680023097,1.8,0.4,0.45,0.25,2.61420279997401,4,"exp2",0,0.0499999999999999,0,1.125,1.2,1.35,0.15,0.125,0.0499999999999999
"p313","left_right_width","match",17,4,4,1.95727960020304,0.733333333333333,0.25,0.3,0.3,1.04559300001711,2.45,"exp2",0,0.05,0,1.2,1,1.2,0.2,0.2,0.05
"p313","left_right_width","match",18,3,3,1.02973860013299,2.2,0.4,0.4,0.25,1.03430990013294,4.8,"exp2",0,-5.55111512312578e-17,0,1,1.2,1.2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","initial",19,4,4,0.834832600085065,0.9,0.55,0.5,0.2,1.87198740011081,3.25,"exp2",0,-0.0500000000000001,0,0.909090909090909,2.2,2,-0.2,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",20,4,4,0.878356400178745,0.9,0.4,0.4,0.35,0.778411600273103,3.1,"exp2",0,-5.55111512312578e-17,0,1,1.6,1.6,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","initial",21,3,3,1.30328490026295,0.9,0.4,0.4,0.2,1.26665350003168,2.2,"exp2",0,-5.55111512312578e-17,0,1,1.2,1.2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","match",22,5,5,0.909902600105852,0.675,0.4,0.35,0.2,1.52839940018021,3.1,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p313","left_right_width","initial",23,3,3,1.13431390025653,0.7,0.4,0.35,0.35,1.26342650013976,1.8,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p313","left_right_width","initial",24,5,5,1.02754790009931,0.9,0.25,0.25,0.2,1.08307000016794,3.85,"exp2",0,0,0,1,1.25,1.25,0,0,0
"p313","left_right_width","match",25,5,5,0.998266600072384,0.675,0.25,0.2,0.4,1.21250970009714,2.95,"exp2",0,-0.0499999999999999,0,0.8,1.25,1,-0.25,-0.2,0.0499999999999999
"p313","left_right_width","initial",26,3,3,0.957864900119603,1.1,0.55,0.5,0.55,1.07795650023036,2.75,"exp2",0,-0.05,0,0.909090909090909,1.65,1.5,-0.15,-0.090909090909091,0.05
"p313","left_right_width","match",27,3,3,0.967816899996251,1.4,0.25,0.2,0.3,0.897438500076532,3.05,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
"p313","left_right_width","match",28,5,5,0.895483600208536,0.675,0.55,0.45,0.3,0.875911000184715,3.25,"exp2",0,-0.1,0,0.818181818181818,2.75,2.25,-0.5,-0.181818181818182,0.1
"p313","left_right_width","match",29,3,3,0.8738381001167,1.4,0.55,0.5,0.5,0.932587200077251,3.35,"exp2",0,-0.05,0,0.909090909090909,1.65,1.5,-0.15,-0.090909090909091,0.05
"p313","left_right_width","initial",30,5,5,1.1060688002035,0.9,0.55,0.55,0.2,1.47653540014289,4.15,"exp2",0,-1.11022302462516e-16,0,1,2.75,2.75,-4.44089209850063e-16,-2.01858731750028e-16,1.11022302462516e-16
"p313","left_right_width","match",31,5,5,1.29597800015472,0.825,0.25,0.35,0.45,1.06753539992496,3.55,"exp2",0,0.1,0,1.4,1.25,1.75,0.5,0.4,0.1
"p313","left_right_width","match",32,3,3,1.09640760021284,2.2,0.25,0.25,0.45,1.32307690009475,4.65,"exp2",0,5.55111512312578e-17,0,1,0.75,0.75,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","match",33,4,4,1.39149000030011,0.466666666666667,0.4,0.4,0.25,1.0945989000611,1.8,"exp2",0,-5.55111512312578e-17,0,1,1.6,1.6,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","initial",34,5,5,0.956322200130671,0.7,0.25,0.2,0.35,0.739837700035423,3.05,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p313","left_right_width","match",35,4,4,1.415840000147,0.6,0.4,0.4,0.25,0.751561200013384,2.2,"exp2",0,-5.55111512312578e-17,0,1,1.6,1.6,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p313","left_right_width","match",36,4,4,0.817981600062922,0.466666666666667,0.25,0.2,0.35,0.703192400047556,1.65,"exp2",0,-0.05,0,0.8,1,0.8,-0.2,-0.2,0.05
"p313","left_right_width","initial",37,5,5,0.823112100129947,0.7,0.55,0.55,0.5,0.947814200073481,3.35,"exp2",0,0,0,1,2.75,2.75,0,0,0
"p313","left_right_width","initial",38,4,4,1.13507220032625,0.7,0.25,0.45,0.25,0.849390800110996,2.35,"exp2",0,0.2,0,1.8,1,1.8,0.8,0.8,0.2
"p313","left_right_width","match",39,3,3,0.880051900167018,1.475,0.25,0.3,0.4,1.11635330016725,3.2,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","match",40,4,4,1.33644590014592,0.6,0.55,0.4,0.45,0.865782700013369,2.35,"exp2",0,-0.15,0,0.727272727272727,2.2,1.6,-0.6,-0.272727272727273,0.15
"p313","left_right_width","initial",41,3,3,0.967664400115609,0.9,0.55,0.45,0.2,0.989933399949223,2.35,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p313","left_right_width","initial",42,4,4,0.925994000164792,1.1,0.25,0.2,0.45,0.792710900073871,3.55,"exp2",0,-0.0499999999999999,0,0.8,1,0.8,-0.2,-0.2,0.0499999999999999
"p313","left_right_width","match",43,5,5,0.929820900084451,0.8625,0.25,0.25,0.4,0.778495900100097,3.7,"exp2",0,5.55111512312578e-17,0,1,1.25,1.25,2.22044604925031e-16,2.22044604925031e-16,5.55111512312578e-17
"p313","left_right_width","initial",44,3,3,0.864456200040877,0.7,0.55,0.4,0.4,0.876627800054848,1.95,"exp2",0,-0.15,0,0.727272727272727,1.65,1.2,-0.45,-0.272727272727273,0.15
"p313","left_right_width","initial",45,3,3,0.832781500183046,1.1,0.4,0.4,0.4,0.685211300151423,2.6,"exp2",0,0,0,1,1.2,1.2,0,0,0
"p313","left_right_width","initial",46,3,3,0.501409300137311,1.1,0.25,0.3,0.55,1.48731480003335,2.45,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","match",47,4,4,2.00616330001503,0.733333333333333,0.55,0.3,0.25,0.931446800241247,2.75,"exp2",0,-0.25,0,0.545454545454545,2.2,1.2,-1,-0.454545454545455,0.25
"p313","left_right_width","match",48,3,3,1.18617250025272,2.2,0.55,0.45,0.45,0.881679499987513,4.95,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p313","left_right_width","match",49,5,5,0.933216199977323,0.825,0.55,0.5,0.3,1.13577180006541,3.85,"exp2",0,-0.0500000000000001,0,0.909090909090909,2.75,2.5,-0.25,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",50,4,4,1.02263940009288,0.7,0.55,0.5,0.3,1.44502760004252,2.65,"exp2",0,-0.0500000000000001,0,0.909090909090909,2.2,2,-0.2,-0.0909090909090911,0.0500000000000001
"p313","left_right_width","initial",51,4,4,0.898868400137872,1.1,0.4,0.35,0.45,0.845148400170729,3.7,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p313","left_right_width","initial",52,5,5,0.991009799996391,1.1,0.55,0.5,0.4,0.662643600255251,4.95,"exp2",0,-0.05,0,0.909090909090909,2.75,2.5,-0.25,-0.090909090909091,0.05
"p313","left_right_width","initial",1,3,3,0.934064500266686,0.7,0.4,0.3,0.45,0.687776300124824,1.8,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p313","left_right_width","initial",2,3,3,0.452800400089473,0.9,0.25,0.3,0.2,0.914483500178903,2.05,"exp2",0,0.05,0,1.2,0.75,0.9,0.15,0.2,0.05
"p313","left_right_width","initial",3,3,3,0.395212800009176,0.9,0.55,0.45,0.35,0.666046100202948,2.35,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p313","left_right_width","initial",4,5,5,0.865990300197154,0.7,0.25,0.3,0.5,0.783219499979168,3.05,"exp2",0,0.05,0,1.2,1.25,1.5,0.25,0.2,0.05
"p313","left_right_width","match",5,5,5,0.413254100130871,0.675,0.25,0.15,0.3,0.57269460009411,2.95,"exp2",0,-0.1,0,0.6,1.25,0.75,-0.5,-0.4,0.1
"p313","left_right_width","match",6,4,3,1.29140180023387,0.466666666666667,0.25,0.2,0.2,1.23852150002494,1.65,"exp2",-1,-0.05,-0.25,0.8,1,0.6,-0.4,-0.2,0.05
"p313","left_right_width","initial",7,3,3,0.552494200179353,1.1,0.25,0.2,0.2,0.561853799968958,2.45,"exp2",0,-0.05,0,0.8,0.75,0.6,-0.15,-0.2,0.05
